id,regija,upravna_enota,obcina,kraj,povrsina,vrsta_hise,leto,adaptirana,zemljisce,cena
6371197,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, BUČNA VAS",119.55,samostojna,2020,,533.0,263533.0
6372262,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, BUČNA VAS",147.26,samostojna,2020,,521.0,255132.0
6372264,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, BUČNA VAS",147.26,samostojna,2020,,604.0,267810.0
6372266,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, BUČNA VAS",148.1,samostojna,2020,,486.0,270152.0
6117097,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, CENTER",200.0,vrstna,1949,2000,258.0,267000.0
5857915,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, CENTER",420.0,samostojna,1935,,,319900.0
6365304,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, CENTER BREG",45.0,samostojna,1850,,941.0,100000.0
6230966,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, GORENJE KAMENCE",78.0,samostojna,1900,,750.0,50000.0
6346803,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, GOTNA VAS",150.0,dvojček,2020,,400.0,290000.0
6354607,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, GRM",258.0,samostojna,1951,2017,505.0,325000.0
6264608,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, HRUŠICA",79.2,samostojna,2006,,3813.0,35000.0
6240574,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, K ROKU",150.0,samostojna,2018,,561.0,215000.0
6370137,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, K ROKU",162.0,dvojček,2020,,353.0,195000.0
6366418,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, K ROKU",162.5,dvojček,2020,,353.0,150000.0
6367272,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, K ROKU",162.5,dvojček,2019,,494.0,160000.0
6110236,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, K ROKU",166.0,samostojna,2014,,606.0,345000.0
6022371,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, LJUBLJANSKA CESTA",190.0,samostojna,2007,,1092.0,250000.0
6356727,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, LJUBLJANSKA CESTA",230.0,dvostanovanjska,1980,,660.0,179000.0
5975272,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, LOČNA",344.0,samostojna,1982,2007,937.0,285000.0
6324018,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, LOČNA, VEČ ENOT",330.0,samostojna,1991,2018,500.0,360000.0
6343991,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, MESTNE NJIVE",276.0,samostojna,1971,1998,560.0,175000.0
6022969,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, OB TEŽKI VODI",240.0,samostojna,2007,,654.0,230000.0
6371358,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, ODLIČNA LOKACIJA",115.6,samostojna,2020,,521.0,255132.0
6094249,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, OKOLICA NOVEGA MESTA",92.0,samostojna,1946,,13948.0,42000.0
6360500,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, OKOLICA, ČEŠČA VAS",227.0,dvojček,2007,,,270000.0
6314610,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, OKOLICA, PODGRAD",76.0,samostojna,1900,,309.0,18000.0
6358822,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, PETANE - KMETIJA",67.5,samostojna,1850,2004,937.0,79000.0
6366881,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, PREČNA",223.0,samostojna,2020,,2251.0,290000.0
6369371,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, ROZMANOVA 14 - OŽJE MESTNO JEDRO",485.0,vrstna,1920,2009,155.0,320000.0
6190296,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, SVETI ROK",150.0,samostojna,2020,,561.0,215000.0
6268210,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, SVETI ROK",160.0,dvojček,2019,,330.0,150000.0
6345241,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, ŠMIHEL",225.0,samostojna,1971,2010,374.0,239000.0
6373063,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, ŠMIHEL, OB TEŽKI VODI",180.0,samostojna,2020,,770.0,169000.0
6370681,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, TRŠKA GORA",276.0,samostojna,1910,1980,9337.0,450000.0
6279273,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, V BREZOV LOG",148.0,samostojna,1967,,480.0,180000.0
5962869,Dolenjska,Novo mesto,Novo mesto,"NOVO MESTO, ŽABJA VAS",60.0,samostojna,1967,2013,413.0,120000.0
6373297,LJ-mesto,Lj. Moste-Polje,Ljubljana,NOVO POLJE,175.0,vrstna,1971,2018,213.0,298000.0
6311411,LJ-mesto,Lj. Moste-Polje,Ljubljana,NOVO POLJE,298.0,samostojna,1980,,1338.0,850000.0
6373189,LJ-mesto,Lj. Moste-Polje,Ljubljana,NOVO POLJE,300.0,samostojna,1930,2002,887.0,348000.0
6321470,Notranjska,Ilirska Bistrica,Ilirska Bistrica,"NOVOKRAČINE, ILIRSKA BISTRICA",200.0,samostojna,1900,19,230.0,120000.0
5840261,Notranjska,Ilirska Bistrica,Ilirska Bistrica,"NOVOKRAČINE, PRI ILIRSKI BISTRICI",100.0,samostojna,2011,,600.0,93000.0
6370698,J. Primorska,Izola,Izola,NOŽED,61.3,samostojna,1900,2019,62.0,119000.0
6224557,J. Primorska,Izola,Izola,"NOŽED, IZOLA - CETORE 3KM OD MORJA",143.0,samostojna,1986,2014,2263.0,270000.0
6370438,LJ-okolica,Domžale,Domžale,NOŽICE,120.0,samostojna,2020,,402.0,159800.0
6367281,LJ-okolica,Domžale,Domžale,"NOŽICE, ŠMARCA PRI KAMNIKU",156.0,samostojna,1952,2015,417.0,259000.0
6358581,Pomurska,Murska Sobota,Rogašovci,NUSKOVA,458.2,samostojna,1999,,1075.0,330000.0
5953358,Posavska,Brežice,Brežice,OBREŽJE,250.0,samostojna,1980,,1100.0,92000.0
6275216,Savinjska,Laško,Laško,"OBREŽJE PRI ZIDANEM MOSTU, ZIDANI MOST",120.0,samostojna,1889,2010,369.0,32000.0
6315457,Posavska,Brežice,Brežice,"OBREŽJE, JESENICE NA DOLENJSKEM",216.0,samostojna,1967,2015,1600.0,98000.0
6233315,J. Primorska,Sežana,Hrpelje - Kozina,"OBROV, KOZINA OKOLICA",84.0,samostojna,1990,,1873.0,66500.0
6355124,J. Primorska,Sežana,Hrpelje - Kozina,"OBROV, OKOLICA",142.4,samostojna,1900,2010,494.0,180000.0
6282564,J. Primorska,Sežana,Hrpelje - Kozina,OCIZLA,121.0,samostojna,1973,,152.0,89000.0
6215189,J. Primorska,Sežana,Hrpelje - Kozina,"OCIZLA, OKOLICA KOZINE",277.0,samostojna,1800,2003,,110000.0
6309205,J. Primorska,Sežana,Hrpelje - Kozina,"OCIZLA, OKOLICA KOZINE",300.0,vrstna,1850,1980,835.0,132600.0
6359758,Pomurska,Lendava,Odranci,ODRANCI,112.6,samostojna,1973,,1433.0,47900.0
6287957,Pomurska,Lendava,Odranci,ODRANCI,159.2,samostojna,1977,2014,1486.0,104800.0
6334348,Savinjska,Žalec,Tabor,OJSTRIŠKA VAS,67.8,samostojna,1937,1990,494.0,59000.0
6338945,Savinjska,Žalec,Tabor,OJSTRIŠKA VAS,183.0,samostojna,1968,2000,1432.0,198000.0
6220539,Posavska,Sevnica,Sevnica,"OKROGLICE, SEVNICA",250.0,samostojna,1991,,6287.0,185000.0
6369539,Savinjska,Šmarje pri Jelšah,Podčetrtek,OLIMJE,192.8,samostojna,1975,2019,11092.0,80000.0
6070835,Savinjska,Šmarje pri Jelšah,Podčetrtek,"OLIMJE, PODČETRTEK - ZDRAVILIŠČE",480.0,dvostanovanjska,1995,2001,1683.0,240000.0
6374065,S.Primorska,Nova Gorica,Miren - Kostanjevica,OPATJE SELO,56.0,samostojna,1970,,248.0,70000.0
6167920,S.Primorska,Nova Gorica,Miren - Kostanjevica,OPATJE SELO,180.5,samostojna,1921,1996,436.0,95000.0
6163078,S.Primorska,Nova Gorica,Miren - Kostanjevica,OPATJE SELO,187.0,samostojna,1921,1996,436.0,120000.0
6249706,S.Primorska,Nova Gorica,Miren - Kostanjevica,OPATJE SELO,289.6,vrstna,2007,,636.0,239000.0
6240284,S.Primorska,Nova Gorica,Miren - Kostanjevica,OPATJE SELO,495.0,samostojna,1921,,1309.0,235000.0
6002490,S.Primorska,Nova Gorica,Miren - Kostanjevica,OPATJE SELO,750.0,hiša,1923,,,125000.0
6203874,Podravska,Slovenska Bistrica,Oplotnica,OPLOTNICA,99.0,samostojna,2006,,1200.0,88000.0
6362016,Podravska,Slovenska Bistrica,Oplotnica,OPLOTNICA,100.0,samostojna,2006,2016,1492.0,88000.0
6062968,Podravska,Slovenska Bistrica,Oplotnica,OPLOTNICA,205.0,samostojna,2011,,700.0,301000.0
6326583,Podravska,Slovenska Bistrica,Oplotnica,OPLOTNICA,261.7,samostojna,1970,,3824.0,150000.0
6271309,Podravska,Slovenska Bistrica,Oplotnica,OPLOTNICA,268.3,samostojna,1860,1970,2741.0,157000.0
6277425,Podravska,Slovenska Bistrica,Oplotnica,"OPLOTNICA, CENTER",129.6,dvojček,1930,,,105350.0
6196486,Dolenjska,Novo mesto,Šentjernej,OREHOVICA,50.0,samostojna,1905,,991.0,38000.0
6266143,Dolenjska,Novo mesto,Šentjernej,OREHOVICA,190.0,samostojna,1905,1993,1670.0,53000.0
6168957,S.Primorska,Nova Gorica,Miren - Kostanjevica,OREHOVLJE,116.5,hiša,2004,,235.0,135000.0
6162673,S.Primorska,Nova Gorica,Miren - Kostanjevica,OREHOVLJE,329.6,samostojna,1984,,684.0,199000.0
6364001,Pomurska,Gornja Radgona,Gornja Radgona,OREHOVSKI VRH,217.8,samostojna,1970,2010,10745.0,124900.0
6367695,Posavska,Brežice,Brežice,OREŠJE NA BIZELJSKEM,287.0,samostojna,1868,,940.0,15000.0
6359467,Savinjska,Žalec,Braslovče,ORLA VAS,139.4,vrstna,1985,,299.0,140000.0
6359471,Savinjska,Žalec,Braslovče,ORLA VAS,216.7,vrstna,1960,,322.0,135000.0
6308148,Savinjska,Žalec,Braslovče,ORLA VAS,356.1,vrstna,1985,,1895.0,280000.0
6323562,Savinjska,Žalec,Braslovče,ORLA VAS,356.1,dvojček,1985,,646.0,170000.0
6225183,Savinjska,Žalec,Braslovče,ORLA VAS,450.0,samostojna,1996,,1025.0,249000.0
6371134,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,ORLE,263.0,samostojna,2005,,840.0,470000.0
6363436,J. Primorska,Sežana,Sežana,ORLEK,120.0,vrstna,1990,,550.0,190000.0
6355680,J. Primorska,Sežana,Sežana,ORLEK,240.0,samostojna,2005,,1521.0,365000.0
6374344,J. Primorska,Sežana,Sežana,ORLEK,380.0,samostojna,2005,,824.0,285000.0
6363596,Podravska,Ormož,Ormož,ORMOŽ,121.3,samostojna,1904,2002,719.0,95000.0
6370292,Podravska,Ormož,Ormož,ORMOŽ,149.6,dvojček,1961,,,78000.0
6006518,Podravska,Ormož,Ormož,ORMOŽ,190.0,dvostanovanjska,1968,,601.0,95000.0
6301642,Podravska,Ormož,Ormož,ORMOŽ,300.0,samostojna,1940,2015,974.0,93000.0
6003868,Podravska,Ormož,Ormož,"ORMOŽ, CENTER MESTA",294.0,samostojna,1940,1983,974.0,99900.0
6321905,Podravska,Ormož,Ormož,"ORMOŽ, MIRNA LOKACIJA",177.0,samostojna,1980,,673.0,99000.0
6350465,Podravska,Ormož,Ormož,"ORMOŽ, NA LJUTOMERSKI CESTI",155.0,samostojna,1965,,547.0,80000.0
6357960,Podravska,Ormož,Ormož,"ORMOŽ, PRŠETINCI, SVETI TOMAŽ",85.0,samostojna,1900,2012,1358.0,33000.0
6211105,Podravska,Ormož,Ormož,"ORMOŽ, V BLIŽINI OŠ IN VRTCA",150.0,samostojna,1983,,210.0,59900.0
6229882,Podravska,Lenart,Sveta Trojica v Slov. goricah,OSEK,121.0,samostojna,1930,,6591.0,55000.0
6248156,S.Primorska,Nova Gorica,Nova Gorica,OSEK,179.0,vrstna,2008,,296.0,208000.0
6156735,S.Primorska,Nova Gorica,Nova Gorica,"OSEK, SONCNA LEGA",574.99,samostojna,1995,,3653.0,165000.0
6358886,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Velike Lašče,OSREDEK,140.0,samostojna,1985,,911.0,139000.0
6365261,Savinjska,Šentjur,Šentjur,OSREDEK,270.0,samostojna,1976,,2000.0,95000.0
6144170,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Dobrova - Polhov Gradec,"OSREDEK PRI DOBROVI, 9KM DO LJ",178.0,samostojna,1986,,847.0,159000.0
6019783,Zasavska,Zagorje ob Savi,Zagorje ob Savi,"OSREDEK, 10A",136.6,samostojna,1992,,427.0,80000.0
6354925,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Velike Lašče,"OSREDEK, SREDI MANJŠEGA NASELJA",115.9,samostojna,1985,,911.0,140000.0
6339808,Podravska,Slovenska Bistrica,Slovenska Bistrica,OŠELJ,193.8,samostojna,1988,2008,2078.0,210000.0
6328913,Koroška,Dravograd,Dravograd,OTIŠKI VRH,213.0,samostojna,1997,,782.0,77990.0
6315171,S.Primorska,Ajdovščina,Ajdovščina,OTLICA,190.0,samostojna,1906,2006,,135000.0
6333747,S.Primorska,Ajdovščina,Ajdovščina,OTLICA,250.0,samostojna,1991,,1044.0,116000.0
6276867,Dolenjska,Novo mesto,Novo mesto,OTOČEC,107.3,samostojna,1935,1997,821.0,85000.0
6366888,Dolenjska,Novo mesto,Novo mesto,OTOČEC,132.0,samostojna,2020,,977.0,139990.0
6153405,Notranjska,Cerknica,Cerknica,OTONICA,216.8,samostojna,1968,2001,239611.0,250000.0
6254636,Podravska,Ptuj,Ptuj,"PACINJE, MENJ.",87.0,samostojna,1973,,892.0,90000.0
6314093,Savinjska,Slovenske Konjice,Zreče,PADEŠKI VRH,85.0,samostojna,1959,1992,888.0,149000.0
6327995,Savinjska,Slovenske Konjice,Zreče,PADEŠKI VRH,508.0,samostojna,1960,,19898.0,149000.0
6338767,Savinjska,Laško,Laško,PADEŽ,102.0,samostojna,1980,,5228.0,57000.0
6290080,J. Primorska,Piran,Piran,PADNA,121.0,vrstna,2017,,67.0,325000.0
6326806,J. Primorska,Piran,Piran,PADNA,150.0,vrstna,1800,,117.0,135000.0
6368802,J. Primorska,Piran,Piran,PADNA,150.0,vrstna,1900,2018,,190000.0
6309236,J. Primorska,Piran,Piran,PADNA,200.0,samostojna,1908,2004,441.0,399000.0
6367636,J. Primorska,Piran,Piran,PADNA,220.0,hiša,1890,,640.0,120000.0
6156095,J. Primorska,Piran,Piran,"PADNA, NA SONČNI STRANI",220.0,samostojna,1890,,640.0,120000.0
6194997,Dolenjska,Novo mesto,Novo mesto,PAHA,76.0,samostojna,1970,2017,4614.0,85000.0
6235850,Savinjska,Slovenske Konjice,Vitanje,"PAKA - DEL, 57, VITANJE",180.0,samostojna,1990,2017,19138.0,320000.0
6355844,Notranjska,Postojna,Pivka,PALČJE,39.7,samostojna,1920,2000,162.0,23000.0
6213967,Koroška,Slovenj Gradec,Slovenj Gradec,PAMEČE,200.0,dvostanovanjska,2005,,1372.0,157000.0
6366784,Koroška,Slovenj Gradec,Slovenj Gradec,PAMEČE,250.0,samostojna,1960,2018,925.0,195000.0
6304357,Koroška,Slovenj Gradec,Slovenj Gradec,PAMEČE,369.0,samostojna,1977,,88772.0,140000.0
6372606,Koroška,Slovenj Gradec,Slovenj Gradec,PAMEČE,464.9,hiša,1995,,712.0,186700.0
6148550,Koroška,Slovenj Gradec,Slovenj Gradec,"PAMEČE, POD SVETO ANO",359.0,samostojna,2007,,1372.0,157000.0
6371090,LJ-mesto,Lj. Moste-Polje,Ljubljana,PANCE,212.4,samostojna,1991,,1600.0,250000.0
6266406,Pomurska,Murska Sobota,Gornji Petrovci,PANOVCI,50.4,samostojna,1948,2014,7396.0,45000.0
6345562,Podravska,Ptuj,Cirkulane,PARADIŽ,32.0,samostojna,1982,,5500.0,28000.0
6197668,Podravska,Ptuj,Cirkulane,PARADIŽ,200.0,dvostanovanjska,1978,2008,2329.0,80000.0
6316323,J. Primorska,Piran,Piran,PARECAG,165.0,samostojna,1900,1994,3252.0,600000.0
6250490,J. Primorska,Piran,Piran,PARECAG,257.0,samostojna,1986,,787.0,680000.0
6071576,J. Primorska,Piran,Piran,PARECAG,413.0,samostojna,2013,,2349.0,2850000.0
6143246,J. Primorska,Piran,Piran,PARECAG,413.0,samostojna,2009,,2500.0,2850000.0
6016200,J. Primorska,Piran,Piran,PARECAG,413.1,samostojna,2013,,2493.0,2850000.0
6175291,J. Primorska,Piran,Piran,PARECAG,413.1,samostojna,2009,,2279.0,2850000.0
6129824,J. Primorska,Piran,Piran,"PARECAG, PORTOROŽ",175.1,dvojček,1980,,,370000.0
6324137,Savinjska,Žalec,Braslovče,PARIŽLJE,98.0,dvojček,2020,,175.0,119000.0
6343413,Savinjska,Žalec,Braslovče,PARIŽLJE,242.0,samostojna,1985,2008,904.0,230000.0
6373208,Savinjska,Žalec,Braslovče,PARIŽLJE,242.0,samostojna,1985,,904.0,230000.0
6342156,Notranjska,Postojna,Pivka,PARJE,195.5,dvostanovanjska,1988,2004,1504.0,180000.0
6358187,Savinjska,Velenje,Velenje,PAŠKI KOZJAK,174.0,samostojna,2001,,958.0,185000.0
6249095,Posavska,Brežice,Brežice,PAVLOVA VAS,36.9,samostojna,1939,,9633.0,39500.0
6291531,Posavska,Brežice,Brežice,"PAVLOVA VAS, PIŠECE",85.0,samostojna,2003,,10049.0,60000.0
5966700,Podravska,Ormož,Ormož,"PAVLOVCI, BLIZU MESTA",358.0,samostojna,1953,2006,925.0,109000.0
6366951,Savinjska,Šmarje pri Jelšah,Podčetrtek,"PECELJ, MIRNA LOKACIJA Z RAZGLEDOM",143.7,samostojna,1999,,2561.0,79900.0
5642938,Pomurska,Murska Sobota,Puconci,"PEČAROVCI, V DOLINI NASELJA",252.0,samostojna,1992,2006,1389.0,95000.0
6317871,LJ-okolica,Domžale,Moravče,PEČE,246.3,samostojna,2010,,637.3,189999.0
6279652,S.Primorska,Tolmin,Tolmin,PEČINE,131.0,samostojna,1899,1978,500.0,75000.0
6184941,Podravska,Slovenska Bistrica,Makole,PEČKE,98.9,samostojna,1949,2015,4874.0,78000.0
6368791,Podravska,Slovenska Bistrica,Makole,PEČKE,100.0,samostojna,1949,2015,4874.0,87000.0
6373446,Savinjska,Celje,Štore,PEČOVJE,95.4,samostojna,1959,,1857.0,59000.0
6313544,Savinjska,Celje,Celje,"PEČOVNIK, 3",80.0,samostojna,1964,,14782.0,22000.0
6366138,Podravska,Maribor,Maribor,PEKRE,155.6,samostojna,2010,,271.0,199000.0
6300272,Podravska,Maribor,Maribor,PEKRE,156.5,samostojna,1973,2012,537.0,115000.0
6302766,Podravska,Maribor,Maribor,PEKRE,195.6,samostojna,1971,,537.0,125000.0
6058476,Podravska,Maribor,Maribor,PEKRE,196.0,samostojna,1973,,537.0,115000.0
6358146,Podravska,Maribor,Maribor,PEKRE,241.9,samostojna,1973,2003,600.0,184000.0
6316393,Podravska,Maribor,Maribor,PEKRE,322.6,samostojna,1973,2010,535.0,355000.0
6327502,Podravska,Maribor,Maribor,"PEKRE, MARIBOR",219.0,samostojna,2008,,1450.0,750000.0
6368013,Podravska,Maribor,Maribor,"PEKRE, MARIBOR OKOLICA, SKOKE, OPREMLJENA HIŠA Z BAZENOM",262.29,samostojna,2004,,536.0,196990.0
6321948,Pomurska,Murska Sobota,Rogašovci,PERTOČA,152.0,samostojna,1985,,553.0,142000.0
6353467,Pomurska,Murska Sobota,Rogašovci,PERTOČA,455.4,hiša,1977,2010,4855.0,108000.0
6160315,Dolenjska,Črnomelj,Črnomelj,PERUDINA,135.0,samostojna,1948,2002,7119.0,79000.0
6250968,Podravska,Pesnica,Pesnica,PESNICA PRI MARIBORU,169.56,dvojček,2005,,416.0,159900.0
6362290,Podravska,Pesnica,Pesnica,PESNICA PRI MARIBORU,187.31,vrstna,2020,,260.0,136875.0
6365276,Podravska,Pesnica,Pesnica,PESNICA PRI MARIBORU,187.31,vrstna,2020,,270.0,136875.0
6366177,Podravska,Pesnica,Pesnica,PESNICA PRI MARIBORU,187.31,vrstna,2020,,273.0,136875.0
6355562,Podravska,Pesnica,Pesnica,PESNICA PRI MARIBORU,300.0,hiša,2010,,300.0,150000.0
6218366,Podravska,Pesnica,Pesnica,PESNICA PRI MARIBORU,388.0,samostojna,1997,,687.0,350000.0
6255024,Podravska,Pesnica,Pesnica,"PESNICA PRI MARIBORU, GRADIŠKA",271.0,samostojna,2003,,1718.0,285000.0
6299181,Notranjska,Postojna,Pivka,"PETELINJE, PIVKA",1000.0,samostojna,1903,,1641.0,180000.0
6286638,Pomurska,Lendava,Lendava,PETIŠOVCI,67.5,samostojna,1937,2015,2179.0,59500.0
6358225,Pomurska,Lendava,Lendava,PETIŠOVCI,152.6,samostojna,1921,,,20000.0
6347788,J. Primorska,Sežana,Hrpelje - Kozina,PETRINJE,100.0,samostojna,1985,,800.0,180000.0
6370794,J. Primorska,Sežana,Hrpelje - Kozina,"PETRINJE, DVE STAVBI",100.0,samostojna,1946,1999,800.0,180000.0
6373134,Savinjska,Žalec,Žalec,PETROVČE,140.0,samostojna,1900,,7693.0,105000.0
6338947,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,PIJAVA GORICA,168.0,samostojna,1850,,918.0,210000.0
6373123,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,PIJAVA GORICA,227.0,samostojna,1978,,1856.0,310000.0
6284698,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,PIJAVA GORICA,230.0,samostojna,1997,2014,376.0,280000.0
6319696,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,PIJAVA GORICA,250.0,samostojna,1987,,1950.0,375000.0
6346683,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,PIJAVA GORICA,268.7,samostojna,1987,,1943.0,375000.0
6297855,Posavska,Sevnica,Sevnica,PIJAVICE,108.0,samostojna,1965,,818.0,46000.0
6362380,Savinjska,Šmarje pri Jelšah,Šmarje pri Jelšah,PIJOVCI,60.0,samostojna,1950,,390.0,19900.0
6325219,Pomurska,Lendava,Lendava,PINCE,68.9,samostojna,1925,,1997.0,36000.0
6359764,Pomurska,Lendava,Lendava,PINCE,76.6,samostojna,1929,,1286.0,14000.0
6331792,Pomurska,Lendava,Lendava,PINCE,100.0,samostojna,1961,2015,3079.0,75000.0
6322477,Pomurska,Lendava,Lendava,PINCE,215.8,samostojna,1955,,1177.0,49000.0
6346177,Pomurska,Lendava,Lendava,PINCE,224.6,samostojna,1968,2012,2500.0,87000.0
6278257,Pomurska,Lendava,Lendava,PINCE,316.5,samostojna,1920,1980,951.0,23000.0
6358454,J. Primorska,Piran,Piran,PIRAN,70.0,dvostanovanjska,1900,2015,,355000.0
6295169,J. Primorska,Piran,Piran,PIRAN,79.0,vrstna,1500,2000,,209000.0
6353421,J. Primorska,Piran,Piran,PIRAN,79.0,vrstna,1500,2000,32.0,195000.0
6325948,J. Primorska,Piran,Piran,PIRAN,93.0,vrstna,1800,2000,31.0,219000.0
6339799,J. Primorska,Piran,Piran,PIRAN,100.0,atrijska,1964,2015,1109.0,640000.0
6369277,J. Primorska,Piran,Piran,PIRAN,100.0,vrstna,1900,2017,,190000.0
6282573,J. Primorska,Piran,Piran,PIRAN,107.0,vrstna,1892,1986,,250000.0
6295371,J. Primorska,Piran,Piran,PIRAN,107.0,vrstna,1892,,,250000.0
6179799,J. Primorska,Piran,Piran,PIRAN,125.0,vrstna,1900,2016,125.0,620000.0
6238029,J. Primorska,Piran,Piran,PIRAN,128.7,vrstna,1900,2008,29.0,520000.0
6356480,J. Primorska,Piran,Piran,PIRAN,128.7,vrstna,1900,2008,29.0,520000.0
6282526,J. Primorska,Piran,Piran,PIRAN,138.0,vrstna,1900,2006,,260000.0
6336509,J. Primorska,Piran,Piran,PIRAN,138.0,vrstna,1900,2006,,260000.0
6336928,J. Primorska,Piran,Piran,PIRAN,142.3,vrstna,1900,2012,,495000.0
6251452,J. Primorska,Piran,Piran,PIRAN,155.0,hiša,1900,2017,,499000.0
6358844,J. Primorska,Piran,Piran,PIRAN,156.0,vrstna,1900,2007,,260000.0
6365323,J. Primorska,Piran,Piran,PIRAN,157.0,vrstna,1900,,42.0,290000.0
6249275,J. Primorska,Piran,Piran,PIRAN,160.0,vrstna,1900,2018,,315000.0
6365263,J. Primorska,Piran,Piran,PIRAN,160.0,vrstna,1900,,,315000.0
6273066,J. Primorska,Piran,Piran,PIRAN,164.0,vrstna,2012,,,296000.0
6296041,J. Primorska,Piran,Piran,PIRAN,168.9,vrstna,1900,,,370000.0
6317597,J. Primorska,Piran,Piran,PIRAN,200.0,samostojna,1900,2003,69.0,1200000.0
6283145,J. Primorska,Piran,Piran,PIRAN,235.0,samostojna,1900,2005,1166.0,630000.0
6371763,J. Primorska,Piran,Piran,PIRAN,255.2,vrstna,1900,1998,97.0,550000.0
6276141,J. Primorska,Piran,Piran,PIRAN,275.0,samostojna,1900,2000,,580000.0
6343333,J. Primorska,Piran,Piran,PIRAN,441.8,dvostanovanjska,1970,2016,977.0,1850000.0
6369069,J. Primorska,Piran,Piran,"PIRAN, BELI KRIŽ",230.0,dvojček,1978,,,765000.0
6170738,J. Primorska,Piran,Piran,"PIRAN, BL. ROKOV. TRGA, LE 50 M OD MORJA",185.0,samostojna,1900,2014,,600000.0
6340970,J. Primorska,Piran,Piran,"PIRAN, BLIŽINA ROKOVEGA TRGA",93.0,vrstna,1800,2014,31.0,190000.0
6271550,J. Primorska,Piran,Piran,"PIRAN, BLIŽINA TRGA 1. MAJA",69.0,samostojna,1962,2004,,178000.0
6277935,J. Primorska,Piran,Piran,"PIRAN, CENTER, 50 M OD MORJA",75.0,samostojna,1940,2019,,330000.0
6333603,J. Primorska,Piran,Piran,"PIRAN, MARUŠIČEVA ULICA",93.0,vrstna,1800,2008,31.0,219000.0
6270166,J. Primorska,Piran,Piran,"PIRAN, MARXOVA",70.0,vrstna,1500,2010,,197000.0
6274056,J. Primorska,Piran,Piran,"PIRAN, PACUG",92.0,vrstna,1977,2006,130.0,240000.0
6314493,Posavska,Brežice,Brežice,"PIRŠENBREG, 58A",278.0,samostojna,1985,2010,8000.0,150000.0
6343294,Posavska,Brežice,Brežice,PIŠECE,137.0,samostojna,1951,,3963.0,27000.0
6235060,Posavska,Brežice,Brežice,PIŠECE,148.0,samostojna,1980,,7098.0,45000.0
6346198,Posavska,Brežice,Brežice,PIŠECE,185.0,samostojna,1700,2000,929.0,107000.0
6310249,Posavska,Brežice,Brežice,"PIŠECE, OREHEK",40.0,samostojna,1967,,4845.0,24000.0
5974612,Notranjska,Postojna,Pivka,PIVKA,130.0,samostojna,1951,1991,1421.0,75000.0
6345039,Notranjska,Postojna,Pivka,PIVKA,207.6,samostojna,1995,2008,571.0,220000.0
6371795,Notranjska,Postojna,Pivka,PIVKA,324.4,samostojna,1800,1994,2500.0,170000.0
5278092,Notranjska,Postojna,Pivka,PIVKA OKOLICA,160.0,vrstna,1890,,219.0,35000.0
